fit_time,score_time,test_accuracy,test_f1,test_roc_auc,bestIC,qsidp
7.822323560714722,0.14597773551940918,0.5223880597014925,0.5294117647058822,0.5391021490457251,100,None
7.821465253829956,0.10315608978271484,0.5417032484635645,0.5678807947019867,0.5656861838251164,100,None
7.641952276229858,0.10066604614257812,0.5346795434591747,0.541522491349481,0.542536922270527,100,None
7.609253168106079,0.10213017463684082,0.5171202809482002,0.5385906040268457,0.5266796164400457,100,None
9.243105173110962,0.07726430892944336,0.5232660228270413,0.5274151436031331,0.5197206548885396,100,['t1vols']
9.307736158370972,0.07385897636413574,0.5258999122036875,0.5484949832775919,0.5426078376961736,100,['t1vols']
9.116236686706543,0.0765681266784668,0.5373134328358209,0.5389326334208224,0.5458822803934265,100,['t1vols']
9.111940622329712,0.07654166221618652,0.4925373134328358,0.5353697749196141,0.4771097339129899,100,['t1vols']
0.8848142623901367,0.013988256454467773,0.5083406496927129,0.5,0.5200043165911263,100,['subcorticalvol']
0.8830904960632324,0.013768672943115234,0.504828797190518,0.5260504201680672,0.5328893411031973,100,['subcorticalvol']
0.8818769454956055,0.013415336608886719,0.5153643546971027,0.5183246073298429,0.5335399130515215,100,['subcorticalvol']
0.8751051425933838,0.013220548629760742,0.5197541703248464,0.5376162299239222,0.5145006629050658,100,['subcorticalvol']
3.7885260581970215,0.029849529266357422,0.5478489903424056,0.5244690674053556,0.5539943884315358,100,['fast']
3.7760257720947266,0.031145334243774414,0.5171202809482002,0.5183887915936952,0.5326025961212346,100,['fast']
3.773422956466675,0.0311892032623291,0.5417032484635645,0.5314183123877917,0.5553171152838159,100,['fast']
3.757822036743164,0.03056788444519043,0.48990342405618964,0.49434290687554394,0.4901828384669935,100,['fast']
3.3133535385131836,0.04610395431518555,0.5452151009657594,0.5316455696202532,0.5730490549748712,100,['t2star']
3.306096315383911,0.047708988189697266,0.5215100965759438,0.5446950710108606,0.5426818364011964,100,['t2star']
3.2941195964813232,0.048668622970581055,0.5346795434591747,0.5242369838420107,0.5346529769062375,100,['t2star']
3.314120292663574,0.04899787902832031,0.520632133450395,0.5442404006677796,0.5187124225326056,100,['t2star']
2.8916780948638916,0.025270938873291016,0.5074626865671642,0.5464834276475344,0.515761724169827,100,['wdmri']
2.8552284240722656,0.02209186553955078,0.5373134328358209,0.5389326334208224,0.5411710295069836,100,['wdmri']
2.8366005420684814,0.02375340461730957,0.5258999122036875,0.5254833040421792,0.5388400702987697,100,['wdmri']
2.895502805709839,0.023682117462158203,0.4486391571553995,0.43828264758497315,0.4412265285357506,100,['wdmri']
8.325686693191528,0.06924867630004883,0.5654082528533801,0.5170731707317073,0.5760583356457929,100,['taskfmri']
8.293909788131714,0.06947636604309082,0.5267778753292361,0.5443786982248522,0.5562174328615915,100,['taskfmri']
8.287638902664185,0.06961822509765625,0.5364354697102721,0.5268817204301075,0.5508371103505689,100,['taskfmri']
8.277723789215088,0.06812071800231934,0.485513608428446,0.43653846153846154,0.49483859032466937,100,['taskfmri']
4.4922096729278564,0.037374019622802734,0.5092186128182616,0.49684968496849685,0.510069990441834,100,"['t1vols', 'subcorticalvol']"
4.4940505027771,0.03651595115661621,0.5408252853380158,0.542432195975503,0.5407917861437425,100,"['t1vols', 'subcorticalvol']"
4.507093906402588,0.03803062438964844,0.5373134328358209,0.5389326334208224,0.5430641630438133,100,"['t1vols', 'subcorticalvol']"
4.475032567977905,0.037998199462890625,0.4741000877963126,0.5020781379883624,0.45095427496685475,100,"['t1vols', 'subcorticalvol']"
51.89775729179382,0.14567995071411133,0.5092186128182616,0.5031111111111112,0.5268399469675947,100,"['t1vols', 'fast']"
51.65125608444214,0.14520716667175293,0.5258999122036875,0.5492487479131887,0.5449172139487559,100,"['t1vols', 'fast']"
50.317034006118774,0.14551520347595215,0.5364354697102721,0.5392670157068062,0.5553602811950791,100,"['t1vols', 'fast']"
50.54005742073059,0.14313793182373047,0.4784899034240562,0.522508038585209,0.46441278944285147,100,"['t1vols', 'fast']"
1.731062650680542,0.06126594543457031,0.5250219490781387,0.5291557876414275,0.5248049825794715,100,"['t1vols', 't2star']"
1.6674528121948242,0.05943036079406738,0.514486391571554,0.5236864771748492,0.5309376252582246,100,"['t1vols', 't2star']"
