max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
20,225,0.3509042029538101,3,9,0.6141089279511236,0.5217267135325132,0.5280077390312337,50,None
11,175,0.8708027329579241,12,14,0.8782789680050487,0.5261234699226096,0.5321547497918786,50,['t2star']
16,50,0.4853953188739756,7,4,0.9030008836868586,0.5234895785157093,0.5320067523818334,50,['taskfmri']
19,225,0.941118681636681,4,2,0.8140756420271675,0.5294021521290044,0.532904757500077,50,['cognitive']
22,100,0.6335960606186278,13,8,0.8775175661524353,0.5357799155181451,0.5354484629852312,50,['lifestyle']
2,250,0.5027412084095508,5,6,0.9821869709664766,0.6345373539296395,0.6771274627694015,50,['mental']
20,75,0.5587161515439002,13,6,0.6385298013312197,0.5228286004994912,0.5260244195726574,50,"['t2star', 'taskfmri']"
9,75,0.15820200745212132,14,14,0.8571578151064494,0.5274261554589461,0.5386997810871643,50,"['t2star', 'cognitive']"
6,150,0.9020190483186202,3,4,0.7028293856754513,0.5270006629050659,0.5320437517343446,50,"['t2star', 'lifestyle']"
3,100,0.7229643090319214,14,12,0.9549773500887753,0.6351964048962476,0.6730529090740912,50,"['t2star', 'mental']"
10,175,0.908530853295917,9,7,0.7140164601408767,0.5162353929639565,0.5283337958252396,50,"['taskfmri', 'cognitive']"
22,100,0.8461385378841277,9,12,0.7395238386880414,0.5197557271914408,0.5281757777572226,50,"['taskfmri', 'lifestyle']"
3,150,0.4728314827218758,5,12,0.6118368595874979,0.6343172848641816,0.6767620941633521,50,"['taskfmri', 'mental']"
10,100,0.304173626609783,14,14,0.9095547250975253,0.5302789597015385,0.5366501711220054,50,"['cognitive', 'lifestyle']"
3,50,0.3922157096123542,6,13,0.6671143147022218,0.6345358122899516,0.6774257700490242,50,"['cognitive', 'mental']"
5,200,0.29895405563888156,9,3,0.826651054120993,0.6358531434033238,0.6797035426880029,50,"['lifestyle', 'mental']"
16,250,0.2748763440678441,13,11,0.8429911546654474,0.5204147781580488,0.5360797644374556,50,"['t2star', 'taskfmri', 'cognitive']"
27,200,0.5054799666520308,6,3,0.6293131317641188,0.5294110165572102,0.5399099682422224,50,"['t2star', 'taskfmri', 'lifestyle']"
5,125,0.2760894539036386,5,8,0.7111890771914653,0.6358550704529338,0.6735377547559585,50,"['t2star', 'taskfmri', 'mental']"
17,75,0.3830643154393507,14,4,0.7388190587353104,0.5386284802515956,0.5466978077883636,50,"['t2star', 'cognitive', 'lifestyle']"
6,250,0.2840822379907226,5,11,0.9696098136768423,0.6369488638115499,0.6743609903493355,50,"['t2star', 'cognitive', 'mental']"
5,225,0.3460877385682949,5,1,0.9559433532570722,0.6367314926155458,0.6768630715629144,50,"['t2star', 'lifestyle', 'mental']"
18,200,0.27557706833891815,7,8,0.9768812513984306,0.5261207720531558,0.5369954984121111,50,"['taskfmri', 'cognitive', 'lifestyle']"
2,125,0.4502975409016917,6,6,0.8606819110364357,0.6327764159960534,0.6755773440631455,50,"['taskfmri', 'cognitive', 'mental']"
3,225,0.2950956272478962,2,6,0.6480759821120726,0.6345281040915117,0.6783900656738506,50,"['taskfmri', 'lifestyle', 'mental']"
16,175,0.2748626436518177,14,12,0.735954708283673,0.6389287145808282,0.673671106588968,50,"['cognitive', 'lifestyle', 'mental']"
13,175,0.5633172562358889,12,5,0.8471508390046306,0.5313835445379707,0.5372753060154781,50,"['t2star', 'taskfmri', 'cognitive', 'lifestyle']"
2,225,0.7001201783421278,6,5,0.6481614376580505,0.6345373539296395,0.6770827552184503,50,"['t2star', 'taskfmri', 'cognitive', 'mental']"
3,125,0.5552173665807062,8,11,0.8184615940732703,0.6338783029630315,0.6757731323035181,50,"['t2star', 'taskfmri', 'lifestyle', 'mental']"
2,200,0.5702207430875618,12,11,0.7933403037409005,0.6345373539296395,0.6768522800850985,50,"['t2star', 'cognitive', 'lifestyle', 'mental']"
3,250,0.32062856124442046,4,6,0.7441827939085843,0.6347539543057996,0.6793057996485062,50,"['taskfmri', 'cognitive', 'lifestyle', 'mental']"
4,50,0.32108176445888564,14,8,0.7737055613204487,0.6340945179292695,0.6780223846082694,50,"['t2star', 'taskfmri', 'cognitive', 'lifestyle', 'mental']"
