max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
19,75,0.45544636895079627,8,8,0.7744644211521728,0.5373057533993155,0.5487944377640057,100,None
7,150,0.7351301187131737,5,14,0.6047799841065309,0.5364366540252212,0.5478794746091944,100,['t2star']
25,225,0.5351185214127512,6,11,0.736502259709195,0.5366574939105232,0.5481446366355256,100,['taskfmri']
7,225,0.7387590933945124,10,13,0.6296554374947427,0.5331460241112447,0.5476304997995869,100,['cognitive']
27,150,0.5914597339032197,2,6,0.9530812549149992,0.5338073875373848,0.5547983535288132,100,['lifestyle']
12,175,0.511935673970916,14,2,0.7605348708897339,0.6367330342552339,0.6734784016279716,100,['mental']
3,100,0.6148429193079834,8,6,0.7840989727768559,0.5342544630468967,0.5479110782227977,100,"['t2star', 'taskfmri']"
6,75,0.3553249382579662,2,14,0.7392124825718772,0.540160484691518,0.5472134862639904,100,"['t2star', 'cognitive']"
3,225,0.8025510244333613,3,9,0.8549120634460218,0.5388608824345574,0.5507276539327228,100,"['t2star', 'lifestyle']"
2,250,0.9201331706262116,13,3,0.9001840046166086,0.6345373539296395,0.6782023710418401,100,"['t2star', 'mental']"
3,225,0.19269289780114682,8,14,0.7813002802414212,0.533571516665125,0.5445849905959979,100,"['taskfmri', 'cognitive']"
21,175,0.9162427994448296,5,10,0.6511645761962819,0.5314024296241482,0.548394382264977,100,"['taskfmri', 'lifestyle']"
10,150,0.17792352873629422,13,14,0.832261226503531,0.6391491690562082,0.6741551814509912,100,"['taskfmri', 'mental']"
20,150,0.8047498873999297,3,2,0.7313483123585063,0.5450004624919064,0.5556578176548577,100,"['cognitive', 'lifestyle']"
5,125,0.749663837689036,6,2,0.9891953261275201,0.6382646532852342,0.6766094718342429,100,"['cognitive', 'mental']"
4,225,0.3515192895070278,4,7,0.8731938285158856,0.6343115037153517,0.6817731939691055,100,"['lifestyle', 'mental']"
3,250,0.49208797938645454,3,14,0.8267790821315698,0.536225063978047,0.5488368328554251,100,"['t2star', 'taskfmri', 'cognitive']"
3,150,0.40149134427205124,7,1,0.9140006732813963,0.536445518453427,0.5472497147966577,100,"['t2star', 'taskfmri', 'lifestyle']"
3,200,0.15776457991849108,2,7,0.8159849160356969,0.6255395738907902,0.6781110288903278,100,"['t2star', 'taskfmri', 'mental']"
2,150,0.2649196516216419,13,1,0.8740993405093074,0.5403782412974439,0.5521081922733019,100,"['t2star', 'cognitive', 'lifestyle']"
6,150,0.4629877731741835,11,6,0.8128273035164079,0.637168547467086,0.679038325162643,100,"['t2star', 'cognitive', 'mental']"
24,75,0.9803983844706747,12,13,0.6883503878715904,0.6365233712576697,0.6702725618968335,100,"['t2star', 'lifestyle', 'mental']"
16,200,0.192950605903287,7,14,0.6474592680894711,0.5364397373045972,0.5533630869793111,100,"['taskfmri', 'cognitive', 'lifestyle']"
4,225,0.26674424280834397,11,8,0.9628182170024481,0.6367237844171061,0.6819720654888538,100,"['taskfmri', 'cognitive', 'mental']"
2,125,0.7238141848572532,2,7,0.6072975370505277,0.6345373539296395,0.6808663244226559,100,"['taskfmri', 'lifestyle', 'mental']"
4,150,0.40691099329645475,14,11,0.9347087369642328,0.6345338852403417,0.6820907717448278,100,"['cognitive', 'lifestyle', 'mental']"
23,100,0.8118777125564945,11,1,0.785503668943101,0.5362161995498411,0.5457057626491537,100,"['t2star', 'taskfmri', 'cognitive', 'lifestyle']"
2,75,0.7086351431785406,5,9,0.8652236261345356,0.6345373539296395,0.6803209693830358,100,"['t2star', 'taskfmri', 'cognitive', 'mental']"
11,125,0.29464327040512117,13,14,0.7345110491539836,0.6347543397157217,0.6745336539943885,100,"['t2star', 'taskfmri', 'lifestyle', 'mental']"
6,200,0.546772464211849,14,8,0.984896544693903,0.6345385101594055,0.6796256898837604,100,"['t2star', 'cognitive', 'lifestyle', 'mental']"
4,150,0.47210690703978464,10,11,0.7796791112585809,0.6349747941911017,0.6795146918262263,100,"['taskfmri', 'cognitive', 'lifestyle', 'mental']"
3,25,0.4456085695209985,7,6,0.6359029540512209,0.6373909289920761,0.6757095396663892,100,"['t2star', 'taskfmri', 'cognitive', 'lifestyle', 'mental']"
