max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
15,125,0.9122182298917536,7,10,0.6598485715529616,0.5127227669349119,0.5104800665988345,500,"['t1vols', 'subcorticalvol', 'fast', 'wdmri']"
14,150,0.6897812414745949,9,9,0.6964916092457156,0.5234884222859433,0.5264036629358987,500,"['t1vols', 'subcorticalvol', 'fast', 'taskfmri']"
17,150,0.40010182628835755,7,14,0.8199960067994043,0.5105301698886936,0.5141314401997965,500,"['t1vols', 'subcorticalvol', 't2star', 'wdmri']"
6,100,0.780547410854501,12,2,0.6644186267659834,0.526107282705886,0.5297798538525575,500,"['t1vols', 'subcorticalvol', 't2star', 'taskfmri']"
7,200,0.6886162391154597,12,5,0.6442312989139779,0.5074630777294731,0.5138184873431382,500,"['t1vols', 'subcorticalvol', 'wdmri', 'taskfmri']"
14,225,0.49239439626884474,6,11,0.802869872850689,0.5122895661825918,0.5147612000123332,500,"['t1vols', 'fast', 't2star', 'wdmri']"
23,250,0.7764240829959178,11,2,0.9216668475391054,0.5168952147504086,0.5205955354114636,500,"['t1vols', 'fast', 't2star', 'taskfmri']"
2,250,0.6202848291748739,7,11,0.9530264186357991,0.5087738568741713,0.5180163722134863,500,"['t1vols', 'fast', 'wdmri', 'taskfmri']"
15,200,0.697174702635951,8,1,0.935202932981061,0.5149207597200383,0.5231531156538094,500,"['t1vols', 't2star', 'wdmri', 'taskfmri']"
14,25,0.43520191030010713,7,14,0.8369740506982605,0.5223853790891992,0.51726096876638,500,"['subcorticalvol', 'fast', 't2star', 'wdmri']"
5,175,0.6939947980950488,9,8,0.9573111962765137,0.5250269786945395,0.5356596676224833,500,"['subcorticalvol', 'fast', 't2star', 'taskfmri']"
26,175,0.41238785294854174,12,6,0.7465772529989578,0.5195452933740325,0.5247386920728887,500,"['subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
6,250,0.4121883324531037,2,8,0.8932104135208108,0.5261192304134678,0.5267906144975796,500,"['subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
6,175,0.9003033752846219,7,11,0.8356863073444021,0.5182110042240928,0.5192836000369994,500,"['fast', 't2star', 'wdmri', 'taskfmri']"
16,225,0.598779752415898,5,14,0.6107294301367533,0.518860805352573,0.5197591958807387,500,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri']"
3,75,0.6311974531342257,10,5,0.8337247244354181,0.519526022877933,0.5276315789473685,500,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'taskfmri']"
28,250,0.9347232483793834,8,3,0.6974755945098511,0.5236957728239755,0.5294661301760553,500,"['t1vols', 'subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
22,200,0.9163296303756466,11,10,0.9609636710672229,0.5109741621188295,0.5190785619584991,500,"['t1vols', 'subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
18,175,0.6678433940527839,10,6,0.8326828352593807,0.5177666265840348,0.5238437702340208,500,"['t1vols', 'fast', 't2star', 'wdmri', 'taskfmri']"
24,50,0.38144319615498934,10,12,0.9145201560425653,0.5217321092714211,0.5293982980297844,500,"['subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
24,250,0.8672132803950399,3,9,0.9687326913244252,0.5122945765115777,0.5162812567446736,500,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
