max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
9,25,0.9903904960054353,6,11,0.7630981452057135,0.511835553294484,0.5151890050257454,50,"['t1vols', 'subcorticalvol', 't2star', 'wdmri']"
14,225,0.2858483993167741,7,8,0.6821207118369421,0.520407455369531,0.523788271205254,50,"['t1vols', 'subcorticalvol', 't2star', 'taskfmri']"
20,150,0.2720513845235425,12,10,0.8060314214750455,0.5111923041346776,0.5160168655381864,50,"['t1vols', 'subcorticalvol', 'wdmri', 'taskfmri']"
15,75,0.3235777558259,10,4,0.8773173047247549,0.5166612709277587,0.513715197484044,50,"['t1vols', 'fast', 't2star', 'wdmri']"
12,200,0.40057962609754727,4,4,0.8254712254573957,0.5204020596306231,0.5227692473715043,50,"['t1vols', 'fast', 't2star', 'taskfmri']"
9,100,0.27462954358338826,7,6,0.6399312680789526,0.5083221564455955,0.5071377917553109,50,"['t1vols', 'fast', 'wdmri', 'taskfmri']"
24,25,0.3070110250006736,11,5,0.7489580211649736,0.5193094225017729,0.5248967101409059,50,"['t1vols', 't2star', 'wdmri', 'taskfmri']"
6,25,0.1559293385454187,14,13,0.8341756730352967,0.5160172509481085,0.522239694138686,50,"['subcorticalvol', 'fast', 't2star', 'wdmri']"
21,200,0.7409203804943659,2,1,0.9216562509118875,0.5223950143372491,0.5294715259149632,50,"['subcorticalvol', 'fast', 't2star', 'taskfmri']"
2,100,0.33273947689050065,11,4,0.6378785949446041,0.5144887151974841,0.519304412172787,50,"['subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
2,125,0.9071978024652166,14,2,0.8664725616788673,0.5114254771374834,0.513165602935282,50,"['subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
12,225,0.7338074311589242,8,5,0.6304114084304041,0.5184326149292388,0.5228363086979311,50,"['fast', 't2star', 'wdmri', 'taskfmri']"
10,150,0.8519696764445515,11,4,0.7318177109266644,0.5083325625134893,0.5106565843431073,50,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri']"
3,225,0.9128101535787795,2,1,0.8230600890243405,0.5114119877902137,0.5172162612154287,50,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'taskfmri']"
19,50,0.97562510053268,2,2,0.6841412673539696,0.5122976597909537,0.507796842721919,50,"['t1vols', 'subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
19,150,0.7757942738040754,12,14,0.8757538664282629,0.5050473283384207,0.5119507908611599,50,"['t1vols', 'subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
8,200,0.8578423673685074,2,3,0.8314481228808468,0.5184249067307989,0.5150664446705516,50,"['t1vols', 'fast', 't2star', 'wdmri', 'taskfmri']"
2,25,0.35074710417217025,2,8,0.815927070250929,0.5089692597046218,0.5166381463324392,50,"['subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
10,225,0.919470441233683,11,13,0.6122949233544137,0.5092109117257114,0.5130653963555638,50,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
