max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
14,25,0.4388276196155474,10,3,0.7383095563023556,0.5237030956124934,0.5279229488483952,30,None
8,125,0.20539275700041554,14,7,0.6074028413981828,0.5228151111522215,0.5302361792001973,30,['t2star']
28,50,0.1718682556200983,6,2,0.7575784709841804,0.5184287608300188,0.527316313631178,30,['taskfmri']
8,25,0.6675243641626487,6,12,0.8931923429594963,0.5223688064625536,0.533627786513736,30,['cognitive']
5,50,0.47464951487390494,14,11,0.973966554306656,0.5302735639626306,0.5345527703265193,30,['lifestyle']
2,225,0.5202296961851703,12,2,0.8889477396450428,0.6345373539296395,0.6771679308112108,30,['mental']
3,175,0.38215093394154687,9,13,0.6641683313642058,0.5252397249714796,0.5292202386458238,30,"['t2star', 'taskfmri']"
13,250,0.9479722258554176,11,11,0.6350306604127428,0.5269833194585761,0.5359926617950852,30,"['t2star', 'cognitive']"
14,200,0.16455152510089785,12,4,0.9267504316074189,0.5256702278543459,0.5325139518391762,30,"['t2star', 'lifestyle']"
2,50,0.681743837096219,14,8,0.9329689599985415,0.6345373539296395,0.6720192396633059,30,"['t2star', 'mental']"
2,125,0.1885431035826874,10,10,0.6148893447062989,0.519086655566861,0.530257762155829,30,"['taskfmri', 'cognitive']"
22,100,0.2863438265371089,6,8,0.6934339228189961,0.5289593161286344,0.5331128788579533,30,"['taskfmri', 'lifestyle']"
4,250,0.5207581371302563,12,8,0.9660053399700639,0.6362909690747078,0.6729025992045139,30,"['taskfmri', 'mental']"
13,125,0.8486022210823936,8,12,0.6188281185607368,0.5304905497487127,0.5375173434464897,30,"['cognitive', 'lifestyle']"
4,150,0.2983449294747925,9,3,0.7046276863529026,0.6347474023371258,0.6789026608701014,30,"['cognitive', 'mental']"
3,125,0.2685670388038055,11,4,0.8132188478408551,0.635843893565196,0.6774812690777912,30,"['lifestyle', 'mental']"
17,150,0.21032315269084467,2,12,0.8877741508461217,0.5263362161995498,0.5344440847285172,30,"['t2star', 'taskfmri', 'cognitive']"
4,150,0.26504767775026666,12,12,0.7514732176381781,0.5168952147504086,0.5311218512009374,30,"['t2star', 'taskfmri', 'lifestyle']"
2,250,0.6329134332881575,6,12,0.6850424703642236,0.6345373539296395,0.6762838004501588,30,"['t2star', 'taskfmri', 'mental']"
11,250,0.8695852039074873,10,6,0.7655523002967419,0.5337838775321432,0.5408287854962538,30,"['t2star', 'cognitive', 'lifestyle']"
2,175,0.29053176648955903,2,9,0.6625523593024205,0.6345319581907316,0.6764306416304381,30,"['t2star', 'cognitive', 'mental']"
4,75,0.5396567132526425,7,6,0.9291240598079171,0.6340956741590356,0.6743802608454352,30,"['t2star', 'lifestyle', 'mental']"
2,25,0.25735318764504905,4,2,0.6180249217354055,0.5243740942866832,0.533460904017513,30,"['taskfmri', 'cognitive', 'lifestyle']"
2,175,0.3341233952839978,9,1,0.8295220226812956,0.6310116239632473,0.6772669811611631,30,"['taskfmri', 'cognitive', 'mental']"
2,200,0.5140539426940787,8,7,0.9640675882344354,0.6345373539296395,0.6772800850985108,30,"['taskfmri', 'lifestyle', 'mental']"
32,175,0.4880261452480531,10,14,0.776017004674431,0.6378287546634601,0.6703673727376437,30,"['cognitive', 'lifestyle', 'mental']"
9,75,0.3538469805781884,8,3,0.9709696208003535,0.5324842752751827,0.5362909690747079,30,"['t2star', 'taskfmri', 'cognitive', 'lifestyle']"
4,150,0.46416610247265067,9,8,0.9854894944317029,0.6347543397157216,0.6728370795177752,30,"['t2star', 'taskfmri', 'cognitive', 'mental']"
2,125,0.5618363107735388,4,8,0.7686992497499205,0.6345373539296395,0.6753557333579996,30,"['t2star', 'taskfmri', 'lifestyle', 'mental']"
3,175,0.8758514311498807,13,12,0.6604493585178564,0.6347570375851757,0.6683231585113927,30,"['t2star', 'cognitive', 'lifestyle', 'mental']"
2,125,0.5220336945226621,3,9,0.6066676135627584,0.6343172848641816,0.6780640088798446,30,"['taskfmri', 'cognitive', 'lifestyle', 'mental']"
3,25,0.9184696977847605,12,5,0.691054719135257,0.6349751796010237,0.6665772515647643,30,"['t2star', 'taskfmri', 'cognitive', 'lifestyle', 'mental']"
