max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
6,225,0.5979473080248291,5,3,0.9333577151397583,0.5214939259396294,0.5222111738044585,30,None
18,150,0.7522829766247883,5,10,0.6235659702656833,0.5153485647334505,0.5213239601640305,30,['t1vols']
4,50,0.728964778313064,13,1,0.9796647190026562,0.5258764221626122,0.5245459871118922,30,['subcorticalvol']
3,250,0.5029290645042765,4,13,0.8276355200550707,0.5142543859649124,0.5183293250701446,30,['fast']
32,150,0.9540799314117566,12,12,0.8282486427710163,0.52566521752536,0.5275236641692104,30,['t2star']
11,225,0.9792257822790391,13,8,0.6313972715021803,0.5078966638917153,0.5126013628094842,30,['wdmri']
20,225,0.7162321776167992,4,14,0.6670862288844362,0.5217259427126693,0.5263967255573028,30,['taskfmri']
27,250,0.46019012630875655,10,4,0.7465190375682493,0.5168809545832947,0.5198462985231092,30,"['t1vols', 'subcorticalvol']"
4,100,0.7225862747294103,5,6,0.8288073840225326,0.5140381709986742,0.5114875281349243,30,"['t1vols', 'fast']"
26,125,0.47265585447801617,13,9,0.6112631391041843,0.5250053957389079,0.5226505411155304,30,"['t1vols', 't2star']"
12,200,0.6230742521077144,10,7,0.7402793956974649,0.5048295717324947,0.5104931705361824,30,"['t1vols', 'wdmri']"
23,175,0.42029509665958364,14,5,0.6431601114712246,0.5140397126383621,0.5212792526130793,30,"['t1vols', 'taskfmri']"
5,75,0.6575334236108205,6,10,0.7985715223297433,0.5138169457034502,0.5172455523695002,30,"['subcorticalvol', 'fast']"
4,225,0.6370975082494745,12,6,0.6947025615187009,0.5217124533653994,0.5286999352511331,30,"['subcorticalvol', 't2star']"
31,100,0.1833626819178304,13,3,0.6880428091449228,0.5114023525421638,0.5159559707705115,30,"['subcorticalvol', 'wdmri']"
16,250,0.9775680743933864,3,10,0.961458292592892,0.5193094225017729,0.5242291801560139,30,"['subcorticalvol', 'taskfmri']"
6,75,0.3870323996857974,4,10,0.9440257673852669,0.5186465174359449,0.5228655998520025,30,"['fast', 't2star']"
9,125,0.84829774366103,4,12,0.9859746828201421,0.5114112169703696,0.5191510190238338,30,"['fast', 'wdmri']"
8,75,0.91751140306951,9,14,0.677329939047991,0.5199661610088491,0.5292811334134986,30,"['fast', 'taskfmri']"
11,25,0.900338997701726,6,9,0.7523647678838377,0.5188762217494527,0.5204668084975179,30,"['t2star', 'wdmri']"
5,200,0.27082378664773055,5,1,0.8242854563520611,0.5217251718928252,0.5276816822372274,30,"['t2star', 'taskfmri']"
2,75,0.8025118816654545,11,1,0.7643728934740945,0.5153647519501742,0.5222566521752536,30,"['wdmri', 'taskfmri']"
16,25,0.46102852917375514,13,9,0.9724133120795762,0.5098637961335677,0.5101023648752814,30,"['t1vols', 'subcorticalvol', 'fast']"
8,50,0.7901505596099612,3,13,0.9432391771818409,0.5212676903154194,0.524059599790337,30,"['t1vols', 'subcorticalvol', 't2star']"
16,175,0.8428852483701006,11,13,0.7164048950448346,0.505030755711775,0.5093693152036507,30,"['t1vols', 'subcorticalvol', 'wdmri']"
24,50,0.68670535476865,10,12,0.7357949599045841,0.5151261832084605,0.5243000955816607,30,"['t1vols', 'subcorticalvol', 'taskfmri']"
30,25,0.6778822858355706,4,10,0.7255937876688049,0.5252393395615577,0.5205546819597323,30,"['t1vols', 'fast', 't2star']"
7,50,0.28690917070770133,11,8,0.8289483291031005,0.5146941386859063,0.5183370332685845,30,"['t1vols', 'fast', 'wdmri']"
30,25,0.7611832791701088,4,7,0.6690190768696921,0.5173176240249129,0.519359911201554,30,"['t1vols', 'fast', 'taskfmri']"
16,75,0.7328636731859087,5,8,0.6057352420253691,0.5160126260290445,0.5144783091295902,30,"['t1vols', 't2star', 'wdmri']"
12,225,0.4773480334496111,6,14,0.9823244273513996,0.5212858045817532,0.520738907902445,30,"['t1vols', 't2star', 'taskfmri']"
5,100,0.7993149995070733,11,7,0.6068799734226583,0.5076742823667253,0.512225973545463,30,"['t1vols', 'wdmri', 'taskfmri']"
8,150,0.9264881663022203,8,13,0.7360700384184238,0.5160118552092006,0.52333888323621,30,"['subcorticalvol', 'fast', 't2star']"
22,250,0.9488788315547872,12,8,0.9715492101542207,0.5089900718404095,0.5189482934048655,30,"['subcorticalvol', 'fast', 'wdmri']"
2,225,0.7364444910674359,5,12,0.9603370306760988,0.5166770727345604,0.5225233558412727,30,"['subcorticalvol', 'fast', 'taskfmri']"
22,100,0.3911446332903769,9,7,0.7573028493681757,0.5092163074646194,0.5133089754262634,30,"['subcorticalvol', 't2star', 'wdmri']"
2,100,0.4848936991056366,7,2,0.8931949798156145,0.5234637560509358,0.5273093762525822,30,"['subcorticalvol', 't2star', 'taskfmri']"
3,125,0.7044707505234944,8,9,0.9706680936616798,0.5105336385779916,0.5109834119569575,30,"['subcorticalvol', 'wdmri', 'taskfmri']"
5,175,0.15616416283371637,12,10,0.9003502818801501,0.5138231122622021,0.5119716029969476,30,"['fast', 't2star', 'wdmri']"
2,225,0.6944026814856337,2,2,0.6578900747423791,0.5219275121018716,0.5245113002189128,30,"['fast', 't2star', 'taskfmri']"
9,225,0.7533667428234417,8,2,0.7872687932901563,0.5190908950760028,0.5195711158388061,30,"['fast', 'wdmri', 'taskfmri']"
11,175,0.3428958866327535,3,13,0.6916078859093127,0.5204167052076588,0.5192743501988715,30,"['t2star', 'wdmri', 'taskfmri']"
9,125,0.4621501814390355,13,7,0.6797639772876908,0.5087684611352635,0.5158634723892331,30,"['t1vols', 'subcorticalvol', 'fast', 't2star']"
