max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
2,100,0.7949814688244291,3,8,0.606544460625857,0.5069494230984654,0.5151782339481887,500,None
2,50,0.9918909802273159,11,14,0.8592380907608632,0.5208590711965306,0.5276633064157598,500,['t1vols']
3,250,0.6650361869459728,6,2,0.9474601837411851,0.5154813247131496,0.5179812461152455,500,['subcorticalvol']
2,200,0.9545546782627586,2,2,0.6452271816680919,0.5196010497847621,0.5197271200135776,500,['fast']
3,50,0.805721361824088,8,13,0.8019302559289079,0.5061654851253821,0.5140103282703673,500,['t2star']
5,75,0.4949868586307363,14,14,0.7770253306081405,0.5126372241514506,0.5134281888985406,500,['wdmri']
3,25,0.44189644336829714,3,1,0.6103446766030486,0.5124843972539167,0.5114368753426519,500,['taskfmri']
4,175,0.6585217849221714,10,1,0.6900371612159689,0.5210229000304054,0.5207795413965045,500,"['t1vols', 'subcorticalvol']"
5,250,0.1740482512121827,13,11,0.8810765395548099,0.5196038502776489,0.5215949400267645,500,"['t1vols', 'fast']"
4,175,0.6582783213719118,12,8,0.6816879400708751,0.5172212309366448,0.5142925953956519,500,"['t1vols', 't2star']"
2,25,0.6491687768103593,5,9,0.8189296715351793,0.5181707980604586,0.5217285812467343,500,"['t1vols', 'wdmri']"
15,150,0.6176387332941244,2,5,0.6372644976853239,0.5145385587863465,0.5215774537633414,500,"['t1vols', 'taskfmri']"
11,200,0.6243732110956878,13,3,0.8520986568623861,0.5188099105442558,0.5161013036145183,500,"['subcorticalvol', 'fast']"
4,175,0.18816906032034342,5,10,0.7136595713748984,0.5142271039702988,0.5173668532791986,500,"['subcorticalvol', 't2star']"
2,100,0.48508193441427594,14,3,0.8543768737800754,0.5053723455328137,0.5110501425494882,500,"['subcorticalvol', 'wdmri']"
4,250,0.944404500570617,10,10,0.7231097825260285,0.5104320360383428,0.512910230734111,500,"['subcorticalvol', 'taskfmri']"
12,100,0.3655599569592738,12,6,0.8267019272192813,0.5150168429643618,0.5189551586110761,500,"['fast', 't2star']"
8,100,0.35567615879100095,10,1,0.8195034409455464,0.5237157739762198,0.5231819632113659,500,"['fast', 'wdmri']"
