fit_time,score_time,test_accuracy,test_f1,test_roc_auc,bestIC,qsidp
4.077665567398071,0.07932710647583008,0.5063211125158028,0.5246500304321364,0.5247178674116683,30,None
3.997335195541382,0.04954075813293457,0.5063211125158028,0.4951519069166128,0.5154032166551326,30,None
3.8720903396606445,0.04943513870239258,0.47881087919038584,0.47715736040609136,0.4777896909856135,30,None
3.8434624671936035,0.04892086982727051,0.4990512333965844,0.5074626865671642,0.4868808910368225,30,None
1.7665574550628662,0.057810306549072266,0.5347661188369153,0.5382685069008785,0.5353862431494644,30,['t1vols']
1.7840170860290527,0.058933258056640625,0.5309734513274337,0.5225225225225225,0.5441047434715135,30,['t1vols']
1.677532434463501,0.05986142158508301,0.4882985452245414,0.48240563019833654,0.4877946518587271,30,['t1vols']
1.6822223663330078,0.059667348861694336,0.4864010120177103,0.4860759493670886,0.4896605802621261,30,['t1vols']
1.9553511142730713,0.07773828506469727,0.5480404551201011,0.5431309904153355,0.5577842382939548,30,['subcorticalvol']
1.956315040588379,0.07727169990539551,0.5322376738305942,0.5231958762886597,0.5338599062461542,30,['subcorticalvol']
1.9627454280853271,0.07870101928710938,0.5028462998102466,0.5019011406844106,0.5102882107250876,30,['subcorticalvol']
1.9572052955627441,0.0778036117553711,0.49968374446552816,0.5132307692307693,0.5098049256669174,30,['subcorticalvol']
29.158705472946167,0.11337733268737793,0.511378002528445,0.5289457647775746,0.5224866984933216,30,['fast']
29.27199959754944,0.11333489418029785,0.5063211125158028,0.5140012445550717,0.5181586143737783,30,['fast']
29.15029001235962,0.11482810974121094,0.4965211891208096,0.508641975308642,0.4976955944246187,30,['fast']
28.890408039093018,0.11625385284423828,0.502213788741303,0.5065830721003135,0.5113107906991631,30,['fast']
4.411062479019165,0.08325004577636719,0.5088495575221239,0.5176908752327747,0.5246123823481934,30,['t2star']
4.408491373062134,0.08338332176208496,0.5240202275600506,0.48318462594371997,0.5173451007781921,30,['t2star']
4.401041030883789,0.08327317237854004,0.5154965211891208,0.4940554821664465,0.5099489510153787,30,['t2star']
4.398226976394653,0.08363032341003418,0.5060088551549652,0.5419354838709679,0.5166365280289331,30,['t2star']
6.154083013534546,0.024413347244262695,0.5025284450063211,0.5120892746435214,0.5027929567942769,30,['wdmri']
5.906331539154053,0.026307106018066406,0.5018963337547409,0.4999999999999999,0.5071034600699078,30,['wdmri']
5.9541335105896,0.024036169052124023,0.5142314990512334,0.5057915057915058,0.5218406439533358,30,['wdmri']
6.2555859088897705,0.024492740631103516,0.5211891208096142,0.5265791119449656,0.5227159980156508,30,['wdmri']
3.4738171100616455,0.07656335830688477,0.5101137800252844,0.5165315034310667,0.502754598589377,30,['taskfmri']
3.3876757621765137,0.07308006286621094,0.5202275600505689,0.5229415461973602,0.5191862946133893,30,['taskfmri']
3.1927647590637207,0.07611656188964844,0.49335863377609107,0.49590937696664567,0.48968778505016886,30,['taskfmri']
3.1455235481262207,0.0735020637512207,0.5003162555344719,0.4987309644670051,0.5015314695386388,30,['taskfmri']
2.7290048599243164,0.06546711921691895,0.5322376738305942,0.5460122699386503,0.5503651221628912,30,"['t1vols', 'subcorticalvol']"
2.7208335399627686,0.06637811660766602,0.5335018963337548,0.5438813349814586,0.5326084698112936,30,"['t1vols', 'subcorticalvol']"
2.7372794151306152,0.06554794311523438,0.5256166982922201,0.5241116751269036,0.5184000384067596,30,"['t1vols', 'subcorticalvol']"
2.7455673217773438,0.07044196128845215,0.5079063883617964,0.532451923076923,0.5134023588151515,30,"['t1vols', 'subcorticalvol']"
15.91631007194519,0.05016136169433594,0.5107458912768648,0.5222222222222221,0.5274988372669139,30,"['t1vols', 'fast']"
15.914916038513184,0.04956626892089844,0.511378002528445,0.5098287888395687,0.5279719217940132,30,"['t1vols', 'fast']"
15.873587131500244,0.04847598075866699,0.5003162555344719,0.5182926829268293,0.5116468498455728,30,"['t1vols', 'fast']"
15.800166845321655,0.05054068565368652,0.5142314990512334,0.5114503816793894,0.5098673366512506,30,"['t1vols', 'fast']"
1.503800630569458,0.017043590545654297,0.49241466498103664,0.5124468731026108,0.5003779881441182,30,"['t1vols', 't2star']"
1.514253854751587,0.016497135162353516,0.5031605562579013,0.5019011406844106,0.5137026695712352,30,"['t1vols', 't2star']"
1.4784493446350098,0.016988515853881836,0.49082858950031627,0.4921135646687697,0.49885259805725807,30,"['t1vols', 't2star']"
1.4718561172485352,0.01758861541748047,0.5047438330170778,0.5090909090909091,0.513563987261758,30,"['t1vols', 't2star']"
13.335209131240845,0.04538869857788086,0.5328697850821744,0.5624629958555358,0.5294407213899734,30,"['t1vols', 'wdmri']"
13.396276473999023,0.04591202735900879,0.5012642225031606,0.5138632162661737,0.5014711969837664,30,"['t1vols', 'wdmri']"
13.28537917137146,0.04657626152038574,0.5060088551549652,0.5084959093769665,0.5059962553409401,30,"['t1vols', 'wdmri']"
13.336578369140625,0.04654240608215332,0.5060088551549652,0.5234899328859061,0.5075213237529805,30,"['t1vols', 'wdmri']"
13.533824920654297,0.1314833164215088,0.5176991150442478,0.5293028994447871,0.5250199382752552,30,"['t1vols', 'taskfmri']"
13.443881273269653,0.13043618202209473,0.5278128950695322,0.5328330206378987,0.5318173318352323,30,"['t1vols', 'taskfmri']"
12.891009092330933,0.13368844985961914,0.5034788108791903,0.5053560176433523,0.4881323112867864,30,"['t1vols', 'taskfmri']"
12.76049017906189,0.13367795944213867,0.5009487666034156,0.5108493490390577,0.495858471090912,30,"['t1vols', 'taskfmri']"
10.107603788375854,0.10534453392028809,0.5246523388116309,0.5581668625146886,0.5361118525254882,30,"['subcorticalvol', 'fast']"
10.11182975769043,0.10518050193786621,0.5208596713021492,0.5268414481897629,0.5228207345276588,30,"['subcorticalvol', 'fast']"
10.114877939224243,0.10637521743774414,0.5117014547754586,0.5399284862932062,0.5127366416489302,30,"['subcorticalvol', 'fast']"
10.077627658843994,0.10589599609375,0.5015812776723593,0.5129789864029666,0.5059786522427947,30,"['subcorticalvol', 'fast']"
0.6201286315917969,0.0386958122253418,0.5240202275600506,0.5273069679849341,0.5322968093964815,30,"['subcorticalvol', 't2star']"
0.6190066337585449,0.038802146911621094,0.5170670037926675,0.5248756218905473,0.5277481655987636,30,"['subcorticalvol', 't2star']"
0.6206355094909668,0.039069175720214844,0.5148640101201771,0.5326020719073735,0.5228296180127703,30,"['subcorticalvol', 't2star']"
0.622220516204834,0.03943157196044922,0.49778621125869704,0.49810366624525915,0.5036262382179263,30,"['subcorticalvol', 't2star']"
24.780380487442017,0.04877519607543945,0.5075853350189633,0.521792510742787,0.5129866497464364,30,"['subcorticalvol', 'wdmri']"
24.736084938049316,0.047699928283691406,0.5145385587863464,0.5145385587863464,0.5130186149171863,30,"['subcorticalvol', 'wdmri']"
23.759931325912476,0.047370195388793945,0.5249841872232764,0.5219605346912793,0.5407303685448639,30,"['subcorticalvol', 'wdmri']"
23.862850189208984,0.04529285430908203,0.5098039215686274,0.5171339563862929,0.511944502232393,30,"['subcorticalvol', 'wdmri']"
1.266545057296753,0.02064347267150879,0.5037926675094817,0.488599348534202,0.5091907857198796,30,"['subcorticalvol', 'taskfmri']"
1.1610844135284424,0.02031731605529785,0.5094816687737042,0.5057324840764332,0.5066335720598836,30,"['subcorticalvol', 'taskfmri']"
1.1337761878967285,0.020769596099853516,0.5135989879822896,0.5214685749844431,0.5110387428187362,30,"['subcorticalvol', 'taskfmri']"
1.1582846641540527,0.020575284957885742,0.5009487666034156,0.5034612964128382,0.5043031573556946,30,"['subcorticalvol', 'taskfmri']"
87.7071180343628,0.1529223918914795,0.5088495575221239,0.526508226691042,0.5198943231455007,30,"['fast', 't2star']"
88.36584806442261,0.14931035041809082,0.5006321112515802,0.5,0.5088583479440801,30,"['fast', 't2star']"
86.61453080177307,0.15116143226623535,0.50853889943074,0.5265082266910421,0.5056345916881371,30,"['fast', 't2star']"
86.72210621833801,0.15157723426818848,0.4939911448450348,0.5037220843672456,0.4955832226471859,30,"['fast', 't2star']"
51.26338815689087,0.0853121280670166,0.5303413400758533,0.5574746873138774,0.5360591099937508,30,"['fast', 'wdmri']"
51.63295340538025,0.08347654342651367,0.5170670037926675,0.5301353013530135,0.5250726808069928,30,"['fast', 'wdmri']"
51.30005145072937,0.08402466773986816,0.5110689437065149,0.527217125382263,0.5119781081470339,30,"['fast', 'wdmri']"
51.241727352142334,0.08481168746948242,0.4990512333965844,0.5025125628140703,0.5124821968666485,30,"['fast', 'wdmri']"
12.436435222625732,0.09922099113464355,0.5246523388116309,0.5529131985731273,0.5331023316993804,30,"['fast', 'taskfmri']"
12.388185739517212,0.09840583801269531,0.5164348925410872,0.5142857142857142,0.529455105716811,30,"['fast', 'taskfmri']"
12.390286684036255,0.09986710548400879,0.512966476913346,0.5389221556886228,0.5108771143721295,30,"['fast', 'taskfmri']"
12.330827951431274,0.09926438331604004,0.512966476913346,0.5241038318912238,0.5139096480980652,30,"['fast', 'taskfmri']"
23.977444887161255,0.10470080375671387,0.5189633375474083,0.5228840125391849,0.522301300502972,30,"['t2star', 'wdmri']"
23.976803302764893,0.1011497974395752,0.5139064475347661,0.514826498422713,0.5135636210784729,30,"['t2star', 'wdmri']"
23.846860647201538,0.09998011589050293,0.5224541429475016,0.5094217024041584,0.5176094992718718,30,"['t2star', 'wdmri']"
23.915467023849487,0.09879612922668457,0.5199240986717267,0.5474060822898031,0.5142601097793211,30,"['t2star', 'wdmri']"
8.967072486877441,0.07261848449707031,0.5176991150442478,0.5155555555555555,0.5251078424948177,30,"['t2star', 'taskfmri']"
8.932940244674683,0.07171773910522461,0.52275600505689,0.5132172791747259,0.5265974194517653,30,"['t2star', 'taskfmri']"
