max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
21,225,0.48974798685130505,5,6,0.9202598707910961,0.518816311670854,0.5209709530874905,100,"['subcorticalvol', 'fast', 't2star']"
6,250,0.6184102063046027,6,8,0.6617708395059229,0.5197600777736882,0.522267835700398,100,"['subcorticalvol', 'fast', 'wdmri']"
8,150,0.3059977548323205,10,12,0.9482330318607519,0.5213439565363505,0.5188970649479061,100,"['subcorticalvol', 'fast', 'taskfmri']"
19,25,0.45016702317223833,10,1,0.7183781788436684,0.5188069100161629,0.5187360993233925,100,"['subcorticalvol', 't2star', 'wdmri']"
5,75,0.3118549081080969,6,12,0.889848715371892,0.5169121765430715,0.5164280539165033,100,"['subcorticalvol', 't2star', 'taskfmri']"
26,200,0.9114406732520686,11,14,0.6997330068194343,0.5146979868456849,0.5183366274992843,100,"['subcorticalvol', 'wdmri', 'taskfmri']"
5,250,0.8685960480626705,9,3,0.723976826777718,0.5251360239402135,0.5201283946834314,100,"['fast', 't2star', 'wdmri']"
9,75,0.562448524568355,9,3,0.8609914093071073,0.5211893293219607,0.5221009471624022,100,"['fast', 't2star', 'taskfmri']"
6,250,0.674094900881305,6,12,0.702749448839278,0.517864344124566,0.5234250947509367,100,"['fast', 'wdmri', 'taskfmri']"
5,175,0.2285860254073345,5,13,0.8444944046142199,0.5166031221494983,0.512836120092661,100,"['t2star', 'wdmri', 'taskfmri']"
5,225,0.15673391512424348,10,2,0.60590286213524,0.5192883947574773,0.5224470222309063,100,"['t1vols', 'subcorticalvol', 'fast', 't2star']"
7,250,0.564174278458941,8,7,0.9674401539498667,0.5180187713037494,0.5210563648329793,100,"['t1vols', 'subcorticalvol', 'fast', 'wdmri']"
4,75,0.2199259867970509,5,10,0.6748497495586868,0.5139188497175503,0.518895253756823,100,"['t1vols', 'subcorticalvol', 'fast', 'taskfmri']"
5,150,0.8683984303723838,11,10,0.616112085975589,0.5170710044967914,0.5156575213369032,100,"['t1vols', 'subcorticalvol', 't2star', 'wdmri']"
12,100,0.9323917406591049,7,7,0.6534040799236137,0.5207124453903886,0.5200829783462876,100,"['t1vols', 'subcorticalvol', 't2star', 'taskfmri']"
2,50,0.5979577727525751,8,13,0.6815895526108725,0.5178641440893598,0.5157393506566891,100,"['t1vols', 'subcorticalvol', 'wdmri', 'taskfmri']"
8,150,0.4217019687361865,11,8,0.8781351550864027,0.52244415017043,0.52283339010523,100,"['t1vols', 'fast', 't2star', 'wdmri']"
3,75,0.877934929386676,6,13,0.714423201210252,0.5126554273552145,0.5198296568969842,100,"['t1vols', 'fast', 't2star', 'taskfmri']"
2,200,0.22359731439016692,14,3,0.7446622568509066,0.5172298324505114,0.5223792621382527,100,"['t1vols', 'fast', 'wdmri', 'taskfmri']"
12,100,0.7377558045309776,7,10,0.6953804023315424,0.5143821312551009,0.5205976074798014,100,"['t1vols', 't2star', 'wdmri', 'taskfmri']"
12,150,0.701032066873534,12,13,0.8336681301402874,0.5189759397653987,0.5169912468437682,100,"['subcorticalvol', 'fast', 't2star', 'wdmri']"
3,200,0.8605558258462411,10,5,0.928013068363011,0.5196100513690409,0.5169104816809326,100,"['subcorticalvol', 'fast', 't2star', 'taskfmri']"
9,200,0.23682087178673544,5,8,0.7961590309608132,0.5167565491526509,0.5217792146841359,100,"['subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
4,175,0.935787587177569,2,7,0.88144112013064,0.5221250940165469,0.5183127851235066,100,"['subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
3,25,0.1974196318137025,8,9,0.6123676375070395,0.5167561490822384,0.5204911973483313,100,"['fast', 't2star', 'wdmri', 'taskfmri']"
7,150,0.3991320515701562,10,12,0.6710588037915955,0.5177031157483717,0.5219465821939149,100,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri']"
2,225,0.15816959675141518,13,5,0.6436457252725295,0.519445022323929,0.5214802776211496,100,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'taskfmri']"
4,200,0.666401219326155,10,5,0.6254615026468437,0.5143841316071629,0.5233894212157573,100,"['t1vols', 'subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
2,75,0.6336670975419061,11,3,0.8507598920046175,0.5142163020691641,0.5156327422602358,100,"['t1vols', 'subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
2,75,0.5872577550998567,12,11,0.7159813592123823,0.5134437661028342,0.5191754294900024,100,"['t1vols', 'fast', 't2star', 'wdmri', 'taskfmri']"
2,50,0.4387957643249676,8,9,0.9282307708309303,0.520712645425595,0.5230817620108472,100,"['subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
2,100,0.2899055078393775,14,4,0.6203120954042857,0.5181815999615933,0.5205583302762424,100,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
