fit_time,score_time,test_accuracy,test_f1,test_roc_auc,bestIC,qsidp
14.522326946258545,0.13831067085266113,0.506953223767383,0.5106649937264743,0.5062228196157467,50,None
14.77802300453186,0.14054346084594727,0.4968394437420986,0.49234693877551017,0.5107331052085647,50,None
14.414395570755005,0.13513660430908203,0.49841872232764073,0.49264235444657706,0.501534670101938,50,None
14.051235914230347,0.13641643524169922,0.4819734345351044,0.49661954517516904,0.4857174862775848,50,None
5.831717491149902,0.029608488082885742,0.5202275600505689,0.5300309597523221,0.5241856473186816,50,['t2star']
5.819821834564209,0.029483795166015625,0.5075853350189633,0.4970948999354422,0.5114043737943137,50,['t2star']
5.782018184661865,0.029748201370239258,0.502213788741303,0.4906148867313916,0.5050408871961465,50,['t2star']
5.750542163848877,0.03098297119140625,0.49968374446552816,0.49327354260089684,0.5029845252764487,50,['t2star']
5.427443265914917,0.03399920463562012,0.5189633375474083,0.5155951623169955,0.5297523818047855,50,['taskfmri']
5.427894592285156,0.03380608558654785,0.5170670037926675,0.51213282247765,0.5285425000918997,50,['taskfmri']
5.328259706497192,0.03425121307373047,0.5053763440860215,0.5100250626566416,0.5026004576805517,50,['taskfmri']
5.28425145149231,0.033676862716674805,0.5186590765338394,0.5143586470963625,0.5171646209732913,50,['taskfmri']
3.1062073707580566,0.09580874443054199,0.5259165613147914,0.5078740157480315,0.5381943833998475,50,['lifestyle']
3.08636474609375,0.09662842750549316,0.5233881163084703,0.5129198966408269,0.5228511014398711,50,['lifestyle']
3.1101796627044678,0.09634518623352051,0.5123339658444023,0.5135646687697161,0.5221398966218055,50,['lifestyle']
3.103874683380127,0.0965125560760498,0.5110689437065149,0.5085823267641449,0.5143257213269535,50,['lifestyle']
0.9408257007598877,0.04740118980407715,0.5423514538558787,0.526178010471204,0.5647046977613193,50,['mental']
0.9394016265869141,0.047410011291503906,0.5638432364096081,0.5588235294117646,0.5868421767641977,50,['mental']
0.9431664943695068,0.04720139503479004,0.5768500948766604,0.5613114754098361,0.6230136504024708,50,['mental']
0.9417440891265869,0.04770040512084961,0.5793801391524351,0.5557782231128925,0.6086175166829362,50,['mental']
3.587270975112915,0.09380197525024414,0.5265486725663717,0.5238397965670694,0.5254179046510922,50,"['t2star', 'taskfmri']"
3.5789074897766113,0.09483695030212402,0.5145385587863464,0.506426735218509,0.5127692865853366,50,"['t2star', 'taskfmri']"
3.5727314949035645,0.09417057037353516,0.523719165085389,0.5284909204758922,0.5098465329898062,50,"['t2star', 'taskfmri']"
3.568247079849243,0.09482955932617188,0.5154965211891208,0.508344030808729,0.5195986493622877,50,"['t2star', 'taskfmri']"
4.892974853515625,0.051065683364868164,0.5297092288242731,0.533249686323714,0.5450972620232994,50,"['t2star', 'lifestyle']"
4.8989691734313965,0.05044364929199219,0.48988621997471554,0.46307385229540915,0.5042473720633998,50,"['t2star', 'lifestyle']"
4.883951425552368,0.05130958557128906,0.5218216318785579,0.49734042553191493,0.5187649026228617,50,"['t2star', 'lifestyle']"
4.872101068496704,0.05295968055725098,0.519291587602783,0.5255930087390761,0.5253596633007409,50,"['t2star', 'lifestyle']"
2.9317405223846436,0.052546024322509766,0.5417193426042983,0.5182724252491694,0.5620571824939546,50,"['t2star', 'mental']"
2.865186929702759,0.05228924751281738,0.561314791403287,0.5545571245186135,0.5860949908979176,50,"['t2star', 'mental']"
