fit_time,score_time,test_accuracy,test_f1_micro,test_roc_auc_ovo,bestIC,qsidp
1.7305290699005127,0.06446647644042969,0.30666666666666664,0.30666666666666664,0.5666962962962963,50,None
1.6935451030731201,0.06402707099914551,0.32666666666666666,0.32666666666666666,0.5707111111111111,50,None
1.701991319656372,0.06324458122253418,0.30666666666666664,0.30666666666666664,0.5881777777777778,50,None
1.7188622951507568,0.06224870681762695,0.2966666666666667,0.2966666666666667,0.5474518518518519,50,None
1.7355515956878662,0.06301689147949219,0.32666666666666666,0.32666666666666666,0.576562962962963,50,None
5.00101637840271,0.061048030853271484,0.3466666666666667,0.3466666666666667,0.6018666666666667,50,['t1vols']
4.8344080448150635,0.06059861183166504,0.32,0.32,0.5638074074074074,50,['t1vols']
4.863191604614258,0.059969425201416016,0.33,0.33,0.6001185185185185,50,['t1vols']
5.142377614974976,0.06071209907531738,0.31333333333333335,0.31333333333333335,0.5575555555555556,50,['t1vols']
5.022032976150513,0.06052756309509277,0.35,0.35,0.5920740740740741,50,['t1vols']
1.851844072341919,0.04652523994445801,0.36,0.36,0.6152148148148148,50,['subcorticalvol']
1.8664488792419434,0.04533505439758301,0.31333333333333335,0.31333333333333335,0.5815407407407408,50,['subcorticalvol']
1.8160724639892578,0.04584836959838867,0.33666666666666667,0.33666666666666667,0.6133185185185185,50,['subcorticalvol']
1.860713243484497,0.0458221435546875,0.30333333333333334,0.30333333333333334,0.5650222222222222,50,['subcorticalvol']
1.8213236331939697,0.0463566780090332,0.3566666666666667,0.35666666666666674,0.5945185185185186,50,['subcorticalvol']
11.62728238105774,0.04993486404418945,0.31333333333333335,0.31333333333333335,0.6144592592592593,50,['fast']
10.968696117401123,0.04916977882385254,0.31,0.31,0.5686518518518519,50,['fast']
11.39228343963623,0.050383806228637695,0.3433333333333333,0.3433333333333333,0.5942518518518518,50,['fast']
11.643219470977783,0.0538935661315918,0.29,0.29,0.5613777777777778,50,['fast']
11.151951551437378,0.05438709259033203,0.29,0.29,0.5691407407407407,50,['fast']
0.6493992805480957,0.03001236915588379,0.31,0.31,0.5773185185185186,50,['t2star']
0.647817850112915,0.029983043670654297,0.34,0.34,0.5870962962962963,50,['t2star']
0.6485915184020996,0.03005051612854004,0.30333333333333334,0.30333333333333334,0.5650962962962963,50,['t2star']
0.647127628326416,0.030136823654174805,0.31333333333333335,0.31333333333333335,0.5690370370370371,50,['t2star']
0.6485209465026855,0.03001117706298828,0.32,0.32,0.5538074074074074,50,['t2star']
5.330834150314331,0.05593609809875488,0.34,0.34,0.6088296296296297,50,['wdmri']
5.261398553848267,0.055985212326049805,0.27666666666666667,0.27666666666666667,0.5495407407407408,50,['wdmri']
5.316822052001953,0.054619789123535156,0.30666666666666664,0.30666666666666664,0.5712888888888888,50,['wdmri']
5.2705771923065186,0.056345224380493164,0.32666666666666666,0.32666666666666666,0.5706666666666668,50,['wdmri']
5.291672468185425,0.05667376518249512,0.2866666666666667,0.2866666666666667,0.5423111111111111,50,['wdmri']
2.4662911891937256,0.053922414779663086,0.34,0.34,0.6079407407407408,50,['taskfmri']
2.430795907974243,0.054264068603515625,0.32666666666666666,0.32666666666666666,0.584237037037037,50,['taskfmri']
2.4885082244873047,0.05467677116394043,0.3,0.3,0.5850814814814814,50,['taskfmri']
2.4173731803894043,0.05478358268737793,0.3,0.3,0.5500592592592591,50,['taskfmri']
2.481663227081299,0.05484175682067871,0.3233333333333333,0.3233333333333333,0.5861037037037037,50,['taskfmri']
1.1761412620544434,0.035857439041137695,0.3566666666666667,0.35666666666666674,0.6122074074074074,50,"['t1vols', 'subcorticalvol']"
1.1760401725769043,0.03616642951965332,0.3233333333333333,0.3233333333333333,0.5766074074074073,50,"['t1vols', 'subcorticalvol']"
1.175410509109497,0.036238908767700195,0.34,0.34,0.6033481481481481,50,"['t1vols', 'subcorticalvol']"
1.1793909072875977,0.035941362380981445,0.3,0.3,0.5736888888888888,50,"['t1vols', 'subcorticalvol']"
1.1782965660095215,0.036473989486694336,0.34,0.34,0.5924888888888888,50,"['t1vols', 'subcorticalvol']"
3.3104097843170166,0.04544782638549805,0.33666666666666667,0.33666666666666667,0.6137925925925927,50,"['t1vols', 'fast']"
3.3057515621185303,0.04694867134094238,0.32,0.32,0.5623407407407407,50,"['t1vols', 'fast']"
3.3132965564727783,0.04629063606262207,0.32,0.32,0.5833925925925926,50,"['t1vols', 'fast']"
3.3225152492523193,0.04636073112487793,0.2866666666666667,0.2866666666666667,0.5741481481481482,50,"['t1vols', 'fast']"
3.323643684387207,0.04686689376831055,0.2966666666666667,0.2966666666666667,0.5688740740740741,50,"['t1vols', 'fast']"
3.0755629539489746,0.04858040809631348,0.35333333333333333,0.35333333333333333,0.625674074074074,50,"['t1vols', 't2star']"
3.0276970863342285,0.04812502861022949,0.3466666666666667,0.3466666666666667,0.5995407407407408,50,"['t1vols', 't2star']"
3.042764902114868,0.048538923263549805,0.31666666666666665,0.31666666666666665,0.6005185185185186,50,"['t1vols', 't2star']"
3.098086357116699,0.04681134223937988,0.29333333333333333,0.29333333333333333,0.5693333333333334,50,"['t1vols', 't2star']"
3.058593511581421,0.047904014587402344,0.32,0.32,0.5914222222222222,50,"['t1vols', 't2star']"
1.44535231590271,0.015064716339111328,0.3,0.3,0.5856,50,"['t1vols', 'wdmri']"
