fit_time,score_time,test_accuracy,test_f1_micro,test_roc_auc_ovo,bestIC,qsidp
19.5812087059021,0.06901884078979492,0.24333333333333335,0.24333333333333335,0.5273925925925926,500,None
19.065174341201782,0.07003283500671387,0.3,0.3,0.5436888888888889,500,None
19.513384580612183,0.06873846054077148,0.29,0.29,0.5532148148148147,500,None
19.438105821609497,0.06868195533752441,0.2733333333333333,0.2733333333333333,0.5411111111111111,500,None
18.951316356658936,0.06845688819885254,0.31333333333333335,0.31333333333333335,0.5674666666666667,500,None
8.859684228897095,0.046820878982543945,0.26,0.26,0.5129333333333334,500,['cognitive']
8.632265567779541,0.04715847969055176,0.2633333333333333,0.2633333333333333,0.5081037037037036,500,['cognitive']
8.749191999435425,0.048742055892944336,0.32,0.32,0.5566296296296295,500,['cognitive']
8.792197942733765,0.04605817794799805,0.28,0.28,0.530562962962963,500,['cognitive']
8.731109857559204,0.04583883285522461,0.24666666666666667,0.2466666666666667,0.4971111111111111,500,['cognitive']
2.885488271713257,0.042900800704956055,0.37666666666666665,0.37666666666666665,0.6050518518518518,500,['demographic']
2.869366407394409,0.04206204414367676,0.38666666666666666,0.38666666666666666,0.593125925925926,500,['demographic']
2.8952488899230957,0.042101144790649414,0.37666666666666665,0.37666666666666665,0.610962962962963,500,['demographic']
2.890404224395752,0.04188108444213867,0.36,0.36,0.584562962962963,500,['demographic']
2.892921209335327,0.04192638397216797,0.37666666666666665,0.37666666666666665,0.6050814814814816,500,['demographic']
15.70960521697998,0.06404423713684082,0.25666666666666665,0.25666666666666665,0.5370518518518518,500,['lifestyle']
15.742219924926758,0.06392288208007812,0.31333333333333335,0.31333333333333335,0.5390074074074075,500,['lifestyle']
15.78713345527649,0.06447553634643555,0.2866666666666667,0.2866666666666667,0.5410814814814815,500,['lifestyle']
15.801510334014893,0.06424808502197266,0.31333333333333335,0.31333333333333335,0.532874074074074,500,['lifestyle']
15.845825910568237,0.06455183029174805,0.30666666666666664,0.30666666666666664,0.5607851851851852,500,['lifestyle']
7.635728120803833,0.0651998519897461,0.26666666666666666,0.26666666666666666,0.5525925925925926,500,['mental']
7.646258115768433,0.06779670715332031,0.30333333333333334,0.30333333333333334,0.5556296296296297,500,['mental']
7.816021680831909,0.06549477577209473,0.2966666666666667,0.2966666666666667,0.5392444444444444,500,['mental']
7.896305799484253,0.06543803215026855,0.25,0.25,0.5072148148148148,500,['mental']
7.647340536117554,0.06567525863647461,0.29,0.29,0.5265777777777777,500,['mental']
2.180443286895752,0.042328834533691406,0.37333333333333335,0.37333333333333335,0.6072296296296297,500,"['cognitive', 'demographic']"
2.1836111545562744,0.042760610580444336,0.38,0.38,0.5917925925925926,500,"['cognitive', 'demographic']"
2.18184494972229,0.04176592826843262,0.38333333333333336,0.38333333333333336,0.5972,500,"['cognitive', 'demographic']"
2.1853396892547607,0.04214763641357422,0.3566666666666667,0.35666666666666674,0.5834074074074075,500,"['cognitive', 'demographic']"
2.1801393032073975,0.04159951210021973,0.38,0.38,0.6240148148148149,500,"['cognitive', 'demographic']"
4.530563831329346,0.046384572982788086,0.28,0.28,0.5649481481481481,500,"['cognitive', 'lifestyle']"
4.5334789752960205,0.04611063003540039,0.30333333333333334,0.30333333333333334,0.5617333333333334,500,"['cognitive', 'lifestyle']"
4.550645112991333,0.046355247497558594,0.3,0.3,0.548074074074074,500,"['cognitive', 'lifestyle']"
4.543100357055664,0.04651141166687012,0.31333333333333335,0.31333333333333335,0.5751407407407408,500,"['cognitive', 'lifestyle']"
4.548274517059326,0.04742836952209473,0.31333333333333335,0.31333333333333335,0.5589777777777778,500,"['cognitive', 'lifestyle']"
10.965451002120972,0.06303977966308594,0.33666666666666667,0.33666666666666667,0.5722222222222223,500,"['cognitive', 'mental']"
10.880669355392456,0.062039852142333984,0.26,0.26,0.5502074074074074,500,"['cognitive', 'mental']"
10.903295516967773,0.06199359893798828,0.2966666666666667,0.2966666666666667,0.5786814814814815,500,"['cognitive', 'mental']"
11.145690202713013,0.06241488456726074,0.29,0.29,0.5268444444444444,500,"['cognitive', 'mental']"
10.956151962280273,0.061762332916259766,0.26,0.26,0.5302666666666668,500,"['cognitive', 'mental']"
5.7784645557403564,0.04187941551208496,0.37333333333333335,0.37333333333333335,0.5991851851851852,500,"['demographic', 'lifestyle']"
5.737356901168823,0.042121171951293945,0.38333333333333336,0.38333333333333336,0.5966518518518519,500,"['demographic', 'lifestyle']"
